especie,data_medicao,uso_da_terra,poca,poca_orig,etiqueta,metodo_coleta,data_coleta,survey,estagio,comprimento_do_corpo,comprimento_total,cauda_danificada,massa,malformacao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.4,18.7,nao,74.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,27,6.6,15.8,nao,44.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8,19.6,nao,86.5,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.6,23.6,nao,138.4,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.6,15.1,sim,62.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,7.2,19,nao,65.7,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.2,18.4,nao,78.6,nao
L_fuscus,26/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.6,18,sim,84.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.4,22.5,nao,104.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,21.3,nao,141.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,24.5,nao,150.6,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,25.7,sim,186.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10.2,26.4,nao,189.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,19.1,sim,115.6,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,25.4,nao,186.6,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,8.8,23.3,nao,147.1,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,23.8,nao,143.4,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.8,20.5,nao,88,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,17.2,sim,123.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.6,25.5,nao,217.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10.6,24.6,nao,197.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,23.9,nao,110.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,19.7,sim,113.1,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.2,19.8,sim,177.1,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,24.1,nao,150.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,24.3,nao,170.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.2,27.9,nao,218.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,23.4,nao,118.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,22.4,nao,165,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,9.6,24.2,nao,138.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,15.7,sim,112,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,7.8,19.1,nao,73.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.6,24.2,nao,213.7,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8,19.7,nao,92.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,24.3,nao,135.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.6,20,nao,70,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,22.3,nao,124.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10.2,24.2,nao,180.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,28,6.6,17,nao,50,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.8,24.3,nao,182,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,7.4,18.6,nao,79,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,22.9,nao,124.7,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9,23.2,nao,120.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,8.6,18.2,sim,122.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,27,7,16.5,nao,52.6,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,18.4,nao,114.4,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.8,20,nao,85.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.6,23.9,nao,153.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10.2,24.4,nao,180.7,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10.6,27.1,nao,241.9,sim
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.4,22.2,nao,103.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,27,6.6,15.2,sim,56.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,23.5,nao,136.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10.2,27.1,nao,202.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,19.9,sim,132,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,28,7,15.3,nao,55.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,18,nao,108.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,23,nao,145.1,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,23.3,nao,128.1,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,18.4,sim,146.4,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,24.8,nao,185.6,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,39,10.4,25.5,nao,225.9,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.8,21.5,sim,196.2,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.4,23,nao,135.3,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,22.4,nao,131.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,8,14.8,nao,86.9,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,19.3,nao,126.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,22.6,nao,120.9,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.4,14.9,sim,111.6,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,22.9,nao,159.5,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.4,17.2,sim,128.8,nao
L_fuscus,28/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.4,22.7,nao,128.5,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,39,11,28.3,nao,255,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,25.6,nao,143.2,sim
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.2,20.6,nao,119.3,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,24.9,nao,153.8,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.8,25.6,nao,191,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.8,28,nao,234.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10,18.1,sim,200.4,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,11,27.1,nao,247.2,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,40,11.2,27.5,nao,250.2,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10,23.8,nao,177.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.8,22.7,nao,179.1,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.6,23.9,nao,163.7,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,9.2,22.7,nao,131.3,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,18.2,nao,125.4,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.4,25,nao,153.2,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10.4,25.3,nao,198.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,38,10.8,29,nao,227.1,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,37,10.4,26.6,nao,203.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10,25.4,nao,166.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,40,10.8,25.5,nao,220.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.6,12.9,sim,137.2,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,22.1,sim,135.5,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9,19.9,nao,129.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,10,23.4,nao,183.5,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.6,19.2,nao,97.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,23.2,nao,121.3,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.2,19,sim,105.3,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.6,20.3,nao,121.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.6,21.4,nao,125.8,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,35,9.2,22.3,nao,128.5,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,9.2,25.3,nao,173.3,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,7.8,20.9,nao,87.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,9,20.7,nao,128.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,9,21.3,nao,111.3,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,7.4,12.5,sim,66.7,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.8,20.9,nao,124.5,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8.6,19.5,nao,114.2,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.6,21.6,nao,104.7,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,22.1,nao,121.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,33,8,19.4,nao,94.8,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8,19.2,nao,61.8,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,36,10.6,20.9,nao,216.7,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,27,7.8,17.2,nao,56.5,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,34,8.8,23.1,nao,124.2,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,28,6.8,16.6,nao,52.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,7.2,17.5,nao,61.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,7.2,19,nao,62.9,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,6.8,14.4,nao,52.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,29,6,14.5,nao,37.7,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,28,6.2,15.3,nao,42.6,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,31,6.8,16.1,nao,57.4,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,32,7.4,16.3,sim,72.1,nao
L_fuscus,31/08/2015,cana,CC28,CC-28-1-A,,cano,13/12/2010,1,25,5.2,12.2,nao,22.8,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,14.6,39.7,nao,834.1,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,15.4,45.9,nao,911.8,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,16.4,50.5,nao,1191.7,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,43,14.2,42.1,nao,666.6,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,42,14.4,44,nao,734.6,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,15.4,43,nao,883.9,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,16.4,47.6,nao,1074.3,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,15.6,45.4,nao,839.6,nao
L_fuscus,19/08/2015,cana,CC34,CC-34-1,,cano,16/12/2010,1,40,14.8,44.9,nao,875.3,nao
L_fuscus,18/08/2015,cana,CC38,CC-38-2,,cano,13/12/2010,1,38,12.8,36.2,sim,401,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,39,10.2,30.9,nao,350.2,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,39,10.4,30.4,nao,277.7,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,36,10.2,26.8,nao,217.9,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,36,11,27.3,nao,242.8,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,9,24.2,nao,128,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.4,23.8,nao,159.6,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.8,27,nao,175.5,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.4,26.3,sim,163,sim
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.2,22.8,sim,150.4,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,36,10.2,28.1,nao,184,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.6,24.9,nao,172.5,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.6,24.7,nao,159.8,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,9,17.2,sim,115.7,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,9,24.5,nao,142.1,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,8.8,23.8,nao,157.3,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,36,9.6,27.4,nao,180.6,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,9,24.8,nao,129.8,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,10,26.8,nao,195.8,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,8,26.4,nao,173.7,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,10,27.4,nao,174.1,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.6,25.5,nao,172.5,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,8.8,22.6,nao,114.6,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,33,8.6,22.3,nao,117.7,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,8.8,24.2,nao,132,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9,19.8,sim,132.3,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9.2,23.8,nao,141.3,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,9,23.3,nao,122.6,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,33,8.6,22.9,sim,111.8,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,28,7.4,19.8,nao,78.8,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,27,6,15.7,sim,40.8,nao
L_fuscus,14/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,26,6.4,15.1,nao,41.5,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,34,8.1,22.8,nao,151.6,nao
L_fuscus,13/08/2015,cana,CC39,CC-39-1-A,,cano,13/12/2010,1,35,9,24.5,nao,199.4,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.6,21.5,sim,112.8,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.4,21.7,sim,119.3,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.6,17,sim,119.5,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,32,9,24.5,sim,173.7,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.8,22.8,nao,149.6,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.8,22.7,nao,129.9,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,9,23,sim,130.1,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,38,15,44.7,nao,838.8,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.8,23,nao,108.1,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,9.4,23.3,nao,176.6,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,9.4,23.4,nao,162.9,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,9,23,nao,142.4,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.6,22.7,nao,147.6,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,8.2,21.3,nao,106.1,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,9,23.4,nao,134,nao
L_fuscus,18/08/2015,cana,CC43,CC-43-1,,cano,17/02/2011,2,31,9,22.7,nao,137.6,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,35,11,28.8,nao,269.9,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,12.2,32.3,nao,378.2,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,35,11.2,31.1,nao,312.7,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,37,11.6,31.1,nao,310.4,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.8,20.7,nao,122.2,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,35,10.6,28.3,nao,226.6,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,36,12,30.9,nao,316.5,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,34,9.6,24.2,nao,164,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.8,22.7,nao,127.4,nao
L_fuscus,19/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,29,8.4,21.5,nao,119.3,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,11.6,30.7,nao,317.4,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,39,12.4,34.3,nao,409.9,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,12.2,32.4,nao,340.9,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,39,12.6,32.1,nao,414.1,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,12.4,28.8,sim,368.8,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,40,12.8,33.4,nao,420.9,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,40,13,35.3,nao,446,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,12.6,31.7,nao,371.7,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,39,12.4,27.6,sim,394.3,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,39,12.4,30.5,nao,375.6,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,11.8,30.8,nao,316.7,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,12,31.6,nao,326.4,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,39,12.6,28.5,nao,405.8,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,38,12.6,34.5,nao,373,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,39,12.4,33.4,nao,408.2,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,42,12,29.1,nao,252,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,40,12.2,32.9,nao,357.2,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.4,12.4,sim,119.1,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,35,12.6,32.6,nao,384.9,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.8,22.7,nao,131.1,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.8,22.9,nao,151.5,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,35,10.6,15.3,sim,218,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.4,21.5,nao,118.4,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,31,8.6,21.7,nao,114.8,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,30,8.6,22,nao,117.1,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,33,8.8,23,nao,131.5,nao
L_fuscus,21/08/2015,cerrado,JT08,JT-08-1,,cano,13/12/2010,1,25,3.1,8.7,nao,4.6,sim
L_fuscus,18/08/2015,cerrado,JT08,JT-08-2,,cano,18/02/2011,2,39,12.8,30.8,nao,424.2,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,42,11.8,27,nao,303.6,nao
L_fuscus,18/08/2015,cerrado,JT10,JT-10-5,,cano,13/12/2010,1,37,10.8,21.7,sim,238.3,nao
